station,timeJ:,t090C:,t190C:,c0uS/cm:,c1uS/cm:,sal00:,sal11:,depSM:,density00:,fluroescence,sbeox0Mm/L:,sbeox0(%sat),v6:,upoly0:,latitude:,longitude:,prDM:,prDE:,flag:
C5,120.934902,11.0306,11.0316,3.77E+04,3.77E+04,33.611,33.5988,46,1025.8976,3.93E-01,186.099,66.872,0,11.241047,36.79758,-121.85672,46.347,67.221,0.00E+00
C5,120.934922,10.9974,10.9955,3.77E+04,3.77E+04,33.6133,33.6007,47,1025.9099,3.94E-01,182.733,65.617,0,11.928184,36.79758,-121.85672,47.355,68.682,0.00E+00
C5,120.934952,10.9027,10.8899,3.76E+04,3.76E+04,33.6293,33.6188,48,1025.9439,3.91E-01,179.214,64.23,0,12.050081,36.79758,-121.85672,48.362,70.144,0.00E+00
C5,120.93497,10.8599,10.8613,3.76E+04,3.76E+04,33.6408,33.6268,49,1025.965,3.80E-01,176.344,63.148,0,11.97892,36.79758,-121.85672,49.37,71.605,0.00E+00
C5,120.934987,10.8515,10.8486,3.76E+04,3.76E+04,33.6537,33.6399,50,1025.9811,3.49E-01,177.462,63.542,0,12.573442,36.79758,-121.85672,50.378,73.067,0.00E+00
C5,120.935009,10.8483,10.8466,3.76E+04,3.76E+04,33.6533,33.6406,51,1025.9858,4.53E-01,180.591,64.658,0,13.111213,36.79758,-121.85672,51.385,74.528,0.00E+00
C5,120.935039,10.8964,10.9054,3.76E+04,3.76E+04,33.6659,33.6541,52,1025.9917,4.54E-01,182.331,65.353,0,13.635449,36.79758,-121.85672,52.393,75.99,0.00E+00
C5,120.935055,10.9575,10.9571,3.77E+04,3.77E+04,33.6872,33.6741,53,1026.0018,4.74E-01,183.471,65.857,0,13.23698,36.79758,-121.85672,53.401,77.451,0.00E+00
C5,120.935082,10.9266,10.9302,3.77E+04,3.77E+04,33.6965,33.6818,54,1026.0192,4.98E-01,191.99,68.873,0,13.200537,36.79758,-121.85672,54.408,78.913,0.00E+00
C5,120.9351,10.8416,10.8394,3.76E+04,3.76E+04,33.6895,33.6753,55,1026.0334,5.98E-01,195.33,69.941,0,13.206936,36.79758,-121.85672,55.416,80.374,0.00E+00
C5,120.93513,10.8376,10.8306,3.76E+04,3.76E+04,33.6882,33.674,56,1026.0377,5.77E-01,191.773,68.661,0,13.251897,36.79758,-121.85672,56.424,81.836,0.00E+00
C5,120.935147,10.8123,10.811,3.76E+04,3.76E+04,33.6858,33.6718,57,1026.0448,4.61E-01,190.943,68.326,0,13.641222,36.79758,-121.85672,57.432,83.297,0.00E+00
C5,120.935164,10.7949,10.7858,3.76E+04,3.75E+04,33.6822,33.6671,58,1026.0497,5.21E-01,190.73,68.223,0,13.524523,36.79758,-121.85672,58.439,84.759,0.00E+00
C5,120.9352,10.7813,10.785,3.75E+04,3.75E+04,33.6811,33.6673,59,1026.0558,5.55E-01,189.66,67.82,0,13.782331,36.79758,-121.85672,59.447,86.221,0.00E+00
C5,120.935213,10.7362,10.7363,3.75E+04,3.75E+04,33.6834,33.6698,60,1026.0702,5.38E-01,190.169,67.937,0,14.018557,36.79758,-121.85672,60.455,87.682,0.00E+00
C5,120.935235,10.7267,10.7281,3.75E+04,3.75E+04,33.6837,33.6693,61,1026.0766,5.60E-01,190.148,67.916,0,14.285144,36.79758,-121.85672,61.463,89.144,0.00E+00
C5,120.935259,10.7014,10.7042,3.75E+04,3.75E+04,33.6921,33.6776,62,1026.0921,6.09E-01,189.75,67.74,0,14.477718,36.79758,-121.85672,62.47,90.605,0.00E+00
C5,120.935285,10.6994,10.6961,3.75E+04,3.75E+04,33.6928,33.6794,63,1026.0976,5.91E-01,190.127,67.872,0,14.467228,36.79758,-121.85672,63.478,92.067,0.00E+00
C5,120.935304,10.6905,10.6894,3.75E+04,3.75E+04,33.6935,33.6795,64,1026.1044,7.05E-01,190.596,68.027,0,14.254243,36.79758,-121.85672,64.486,93.529,0.00E+00
C5,120.935318,10.6702,10.6701,3.75E+04,3.74E+04,33.6935,33.6796,65,1026.1125,6.35E-01,190.063,67.807,0,14.268141,36.79758,-121.85672,65.493,94.99,0.00E+00
C5,120.935347,10.6691,10.6707,3.75E+04,3.74E+04,33.6947,33.6806,66,1026.1182,5.17E-01,187.792,66.996,0,14.375441,36.79758,-121.85672,66.501,96.452,0.00E+00
C5,120.935371,10.6551,10.6532,3.74E+04,3.74E+04,33.6944,33.6804,67,1026.1249,5.29E-01,187.216,66.77,0,14.864415,36.79758,-121.85672,67.509,97.913,0.00E+00
C5,120.935397,10.6424,10.6415,3.74E+04,3.74E+04,33.7,33.6861,68,1026.1361,5.67E-01,186.428,66.473,0,14.895945,36.79758,-121.85672,68.517,99.375,0.00E+00
C5,120.935416,10.6199,10.6227,3.74E+04,3.74E+04,33.7157,33.7011,69,1026.1568,5.38E-01,186.091,66.328,0,14.987236,36.79758,-121.85672,69.524,100.837,0.00E+00
C5,120.935433,10.6059,10.6061,3.74E+04,3.74E+04,33.7174,33.7035,70,1026.1651,4.81E-01,189.206,67.418,0,14.98754,36.79758,-121.85672,70.532,102.298,0.00E+00
C5,120.935454,10.6052,10.6048,3.74E+04,3.74E+04,33.7165,33.7024,71,1026.1691,5.01E-01,192.403,68.556,0,15.425375,36.79758,-121.85672,71.54,103.76,0.00E+00
C5,120.935486,10.6033,10.6028,3.74E+04,3.74E+04,33.716,33.7018,72,1026.1736,5.91E-01,192.223,68.489,0,15.338753,36.79758,-121.85672,72.548,105.222,0.00E+00
C5,120.935508,10.5912,10.5924,3.74E+04,3.74E+04,33.7171,33.7027,73,1026.1811,5.59E-01,191.951,68.375,0,15.300404,36.79758,-121.85672,73.556,106.683,0.00E+00
C5,120.93552,10.5151,10.5162,3.73E+04,3.73E+04,33.7198,33.7063,74,1026.2011,6.06E-01,192.293,68.386,0,15.300719,36.79758,-121.85672,74.563,108.145,0.00E+00
C5,120.935543,10.4758,10.4667,3.73E+04,3.73E+04,33.718,33.7044,75,1026.2112,5.48E-01,188.05,66.819,0,15.532983,36.79758,-121.85672,75.571,109.607,0.00E+00
C5,120.935582,10.4526,10.4411,3.73E+04,3.73E+04,33.7135,33.701,76,1026.2163,3.09E-01,174.188,61.861,0,16.066008,36.79758,-121.85672,76.579,111.069,0.00E+00
C5,120.935595,10.3962,10.3963,3.72E+04,3.72E+04,33.7176,33.7038,77,1026.2339,3.60E-01,178.546,63.333,0,16.028067,36.79758,-121.85672,77.587,112.53,0.00E+00
C5,120.935607,10.3696,10.369,3.72E+04,3.72E+04,33.7204,33.7067,78,1026.2453,3.60E-01,175.083,62.07,0,16.336297,36.79758,-121.85672,78.595,113.992,0.00E+00
C5,120.935642,10.3868,10.3913,3.72E+04,3.72E+04,33.7184,33.7029,79,1026.2453,3.78E-01,161.978,57.445,0,18.03157,36.79758,-121.85672,79.603,115.454,0.00E+00
C5,120.93566,10.3344,10.3347,3.72E+04,3.72E+04,33.7201,33.7064,80,1026.2602,3.30E-01,165.227,58.531,0,17.310313,36.79758,-121.85672,80.61,116.915,0.00E+00
C5,120.93569,10.341,10.3444,3.72E+04,3.72E+04,33.7193,33.7044,81,1026.263,3.30E-01,162.42,57.545,0,17.471661,36.79758,-121.85672,81.618,118.377,0.00E+00
C5,120.935711,10.3203,10.3201,3.72E+04,3.72E+04,33.7192,33.7053,82,1026.2711,3.71E-01,160.396,56.803,0,18.092873,36.79758,-121.85672,82.626,119.839,0.00E+00
C5,120.935724,10.3051,10.3046,3.72E+04,3.71E+04,33.7212,33.7072,83,1026.2798,3.66E-01,160.451,56.804,0,17.916414,36.79758,-121.85672,83.634,121.3,0.00E+00
C5,120.935753,10.3092,10.3084,3.72E+04,3.71E+04,33.7212,33.7075,84,1026.2837,2.67E-01,157.405,55.731,0,18.562402,36.79758,-121.85672,84.642,122.762,0.00E+00
C5,120.935779,10.2734,10.2743,3.71E+04,3.71E+04,33.73,33.7155,85,1026.3013,2.68E-01,158.023,55.909,0,18.553038,36.79758,-121.85672,85.65,124.224,0.00E+00
C5,120.935809,10.2624,10.2632,3.71E+04,3.71E+04,33.7363,33.722,86,1026.3127,2.58E-01,158.239,55.975,0,18.68446,36.79758,-121.85672,86.657,125.686,0.00E+00
C5,120.935825,10.257,10.257,3.71E+04,3.71E+04,33.7412,33.7274,87,1026.322,2.71E-01,158.405,56.029,0,18.551229,36.79758,-121.85672,87.665,127.147,0.00E+00
C5,120.935837,10.2524,10.2516,3.71E+04,3.71E+04,33.7457,33.7315,88,1026.3309,2.69E-01,159.528,56.422,0,18.519498,36.79758,-121.85672,88.673,128.609,0.00E+00
C5,120.935865,10.2589,10.2585,3.71E+04,3.71E+04,33.7472,33.731,89,1026.3354,3.39E-01,163.763,57.928,0,18.61313,36.79758,-121.85672,89.681,130.071,0.00E+00
C5,120.9359,10.3007,10.2989,3.72E+04,3.72E+04,33.7639,33.7499,90,1026.3458,3.49E-01,166.049,58.797,0,18.716036,36.79758,-121.85672,90.689,131.533,0.00E+00
C5,120.935925,10.3293,10.3294,3.72E+04,3.72E+04,33.7788,33.7644,91,1026.357,4.07E-01,178.019,63.08,0,18.688072,36.79758,-121.85672,91.696,132.995,0.00E+00
C5,120.935934,10.3249,10.3245,3.72E+04,3.72E+04,33.7798,33.7655,92,1026.3631,3.99E-01,180.286,63.878,0,18.6902,36.79758,-121.85672,92.704,134.456,0.00E+00
C5,120.935955,10.3229,10.3226,3.72E+04,3.72E+04,33.7783,33.7639,93,1026.3668,4.96E-01,185.434,65.698,0,18.040571,36.79758,-121.85672,93.713,135.918,0.00E+00
C5,120.935988,10.321,10.3203,3.72E+04,3.72E+04,33.7794,33.7646,94,1026.3725,5.87E-01,186.349,66.02,0,17.641675,36.79758,-121.85672,94.72,137.38,0.00E+00
C5,120.936016,10.304,10.3032,3.72E+04,3.72E+04,33.7796,33.7652,95,1026.3802,6.20E-01,186.5,66.049,0,17.614749,36.79758,-121.85672,95.728,138.842,0.00E+00
C5,120.936032,10.2956,10.2949,3.72E+04,3.72E+04,33.7802,33.7662,96,1026.3867,6.92E-01,186.341,65.981,0,17.478656,36.79758,-121.85672,96.736,140.304,0.00E+00
C5,120.936043,10.2975,10.297,3.72E+04,3.72E+04,33.7814,33.7668,97,1026.3918,5.71E-01,185.013,65.514,0,17.397637,36.79758,-121.85672,97.744,141.766,0.00E+00
C5,120.936075,10.3041,10.3027,3.72E+04,3.72E+04,33.7819,33.7677,98,1026.3957,6.82E-01,185.158,65.575,0,17.753081,36.79758,-121.85672,98.752,143.227,0.00E+00
C5,120.936102,10.2778,10.2786,3.72E+04,3.72E+04,33.7853,33.7704,99,1026.4075,6.59E-01,185.548,65.677,0,17.759216,36.79758,-121.85672,99.76,144.689,0.00E+00
C5,120.936126,10.2543,10.2576,3.72E+04,3.72E+04,33.7852,33.7706,100,1026.416,6.41E-01,185.743,65.713,0,17.364916,36.79758,-121.85672,100.768,146.151,0.00E+00
C5,120.936143,10.2345,10.2371,3.72E+04,3.71E+04,33.7849,33.7706,101,1026.4237,6.63E-01,183.219,64.792,0,17.446568,36.79758,-121.85672,101.776,147.613,0.00E+00
C5,120.936167,10.2225,10.225,3.72E+04,3.71E+04,33.7854,33.7706,102,1026.4307,6.32E-01,181.182,64.055,0,18.000193,36.79758,-121.85672,102.784,149.075,0.00E+00
C5,120.936191,10.218,10.219,3.71E+04,3.71E+04,33.7856,33.771,103,1026.4363,5.85E-01,178.877,63.234,0,18.077705,36.79758,-121.85672,103.792,150.537,0.00E+00
C5,120.93621,10.2201,10.2201,3.71E+04,3.71E+04,33.7847,33.7705,104,1026.4398,5.82E-01,179.182,63.345,0,17.928126,36.79758,-121.85672,104.799,151.999,0.00E+00
C5,120.936235,10.1915,10.203,3.71E+04,3.71E+04,33.7876,33.7708,105,1026.4515,6.22E-01,179.118,63.284,0,18.170175,36.79758,-121.85672,105.807,153.461,0.00E+00
C5,120.936263,10.166,10.1608,3.71E+04,3.71E+04,33.7897,33.7765,106,1026.4621,7.48E-01,177.308,62.61,0,18.326579,36.79758,-121.85672,106.815,154.923,0.00E+00
C5,120.936279,10.1574,10.1572,3.71E+04,3.71E+04,33.7915,33.7772,107,1026.4695,5.57E-01,175.617,62.002,0,18.3814,36.79758,-121.85672,107.823,156.384,0.00E+00
C5,120.936304,10.1504,10.154,3.71E+04,3.71E+04,33.7927,33.7773,108,1026.4762,5.28E-01,173.79,61.349,0,18.506989,36.79758,-121.85672,108.831,157.846,0.00E+00
C5,120.936331,10.1399,10.1425,3.71E+04,3.71E+04,33.7938,33.779,109,1026.4835,4.99E-01,172.978,61.049,0,18.769178,36.79758,-121.85672,109.839,159.308,0.00E+00
C5,120.936344,10.1322,10.1342,3.71E+04,3.71E+04,33.7937,33.7791,110,1026.4893,5.29E-01,172.029,60.703,0,18.782822,36.79758,-121.85672,110.847,160.77,0.00E+00
C5,120.936369,10.1244,10.1257,3.71E+04,3.71E+04,33.7946,33.7798,111,1026.4958,5.23E-01,169.074,59.651,0,19.063229,36.79758,-121.85672,111.855,162.232,0.00E+00
C5,120.936401,10.1179,10.1177,3.71E+04,3.71E+04,33.7961,33.7821,112,1026.5027,5.01E-01,167.108,58.95,0,19.019837,36.79758,-121.85672,112.863,163.694,0.00E+00
C5,120.936418,10.1157,10.115,3.71E+04,3.71E+04,33.7977,33.7833,113,1026.5089,4.73E-01,168.436,59.416,0,18.977722,36.79758,-121.85672,113.871,165.156,0.00E+00
C5,120.936437,10.1114,10.1124,3.71E+04,3.71E+04,33.7984,33.7837,114,1026.5147,4.91E-01,169.667,59.845,0,19.040742,36.79758,-121.85672,114.879,166.618,0.00E+00
C5,120.936464,10.076,10.0762,3.70E+04,3.70E+04,33.801,33.787,115,1026.5274,4.92E-01,171.974,60.613,0,19.172411,36.79758,-121.85672,115.887,168.08,0.00E+00
C5,120.93648,9.995,9.9958,3.70E+04,3.70E+04,33.8123,33.7971,116,1026.5547,4.89E-01,170.988,60.164,0,18.952405,36.79758,-121.85672,116.895,169.542,0.00E+00
C5,120.936504,9.9777,9.9785,3.70E+04,3.69E+04,33.8142,33.7988,117,1026.5637,4.49E-01,162.522,57.164,0,19.335732,36.79758,-121.85672,117.903,171.004,0.00E+00
C5,120.936537,9.961,9.9607,3.69E+04,3.69E+04,33.8155,33.8016,118,1026.5721,3.92E-01,156.977,55.194,0,19.601618,36.79758,-121.85672,118.911,172.466,0.00E+00
C5,120.936556,9.9439,9.9429,3.69E+04,3.69E+04,33.818,33.8037,119,1026.5815,4.19E-01,157.604,55.395,0,20.289053,36.79758,-121.85672,119.919,173.928,0.00E+00
C5,120.936571,9.9298,9.929,3.69E+04,3.69E+04,33.8201,33.8061,120,1026.5901,4.22E-01,156.457,54.976,0,20.352136,36.79758,-121.85672,120.927,175.39,0.00E+00
C5,120.936593,9.9223,9.9263,3.69E+04,3.69E+04,33.8211,33.8061,121,1026.5967,4.02E-01,154.173,54.165,0,20.206168,36.79758,-121.85672,121.935,176.852,0.00E+00
C5,120.936623,9.9108,9.9146,3.69E+04,3.69E+04,33.8226,33.8075,122,1026.6044,4.04E-01,151.498,53.212,0,20.466303,36.79758,-121.85672,122.943,178.314,0.00E+00
C5,120.936643,9.8904,9.8904,3.69E+04,3.69E+04,33.8251,33.8111,123,1026.6144,4.94E-01,150.948,52.996,0,20.468803,36.79758,-121.85672,123.951,179.776,0.00E+00
C5,120.936659,9.8757,9.8772,3.69E+04,3.69E+04,33.8275,33.8127,124,1026.6233,4.30E-01,150.89,52.96,0,20.928254,36.79758,-121.85672,124.959,181.238,0.00E+00
C5,120.936691,9.8699,9.8712,3.69E+04,3.69E+04,33.8277,33.8129,125,1026.629,3.98E-01,149.431,52.441,0,21.20427,36.79758,-121.85672,125.967,182.7,0.00E+00
C5,120.93671,9.8418,9.8478,3.69E+04,3.68E+04,33.8323,33.8166,126,1026.6419,3.99E-01,149.217,52.336,0,21.077739,36.79758,-121.85672,126.975,184.162,0.00E+00
C5,120.93674,9.8327,9.8307,3.69E+04,3.68E+04,33.8329,33.8194,127,1026.6485,4.06E-01,147.892,51.861,0,21.132838,36.79758,-121.85672,127.983,185.624,0.00E+00
C5,120.936755,9.7581,9.7601,3.68E+04,3.68E+04,33.8456,33.831,128,1026.6756,3.81E-01,147.771,51.738,0,21.221225,36.79758,-121.85672,128.992,187.086,0.00E+00
C5,120.936769,9.7012,9.7029,3.68E+04,3.67E+04,33.8558,33.8414,129,1026.6977,3.95E-01,147.124,51.451,0,21.217452,36.79758,-121.85672,129.999,188.548,0.00E+00
C5,120.9368,9.6736,9.6762,3.67E+04,3.67E+04,33.8606,33.8452,130,1026.7106,3.49E-01,141.934,49.607,0,22.139514,36.79758,-121.85672,131.008,190.01,0.00E+00
C5,120.936827,9.5177,9.5229,3.66E+04,3.66E+04,33.8871,33.8696,131,1026.762,3.49E-01,140.581,48.976,0,21.974691,36.79758,-121.85672,132.016,191.472,0.00E+00
C5,120.936844,9.4106,9.4146,3.65E+04,3.65E+04,33.9009,33.8854,132,1026.7951,3.34E-01,132.409,46.025,0,21.900595,36.79758,-121.85672,133.024,192.935,0.00E+00
C5,120.936866,9.3236,9.3349,3.65E+04,3.65E+04,33.9172,33.8972,133,1026.8268,3.21E-01,122.173,42.39,0,23.677457,36.79758,-121.85672,134.032,194.397,0.00E+00
C5,120.936889,9.2937,9.2972,3.64E+04,3.64E+04,33.9177,33.9016,134,1026.8366,2.95E-01,116.507,40.398,0,24.866008,36.79758,-121.85672,135.04,195.859,0.00E+00
C5,120.936913,9.18,9.2147,3.64E+04,3.64E+04,33.9375,33.9129,135,1026.8754,2.82E-01,114.962,39.767,0,25.233285,36.79758,-121.85672,136.048,197.321,0.00E+00
C5,120.936935,9.0998,9.1057,3.63E+04,3.63E+04,33.9474,33.9303,136,1026.9007,2.70E-01,111.295,38.433,0,25.336282,36.79758,-121.85672,137.056,198.783,0.00E+00
C5,120.936961,9.0339,9.0443,3.62E+04,3.62E+04,33.9578,33.9388,137,1026.9241,2.83E-01,105.65,36.433,0,25.961375,36.79758,-121.85672,138.064,200.245,0.00E+00
C5,120.936982,8.993,8.9921,3.62E+04,3.62E+04,33.9593,33.9459,138,1026.9364,2.28E-01,104.512,36.008,0,27.093204,36.79758,-121.85672,139.072,201.707,0.00E+00
C5,120.936997,8.9709,8.9704,3.62E+04,3.62E+04,33.9616,33.9482,139,1026.9464,2.22E-01,102.133,35.172,0,27.018483,36.79758,-121.85672,140.081,203.169,0.00E+00
C5,120.937025,8.9711,8.9756,3.62E+04,3.62E+04,33.9614,33.9464,140,1026.9508,2.02E-01,98.478,33.913,0,27.341199,36.79758,-121.85672,141.089,204.632,0.00E+00
C5,120.93706,8.9528,8.9528,3.62E+04,3.62E+04,33.963,33.9487,141,1026.9595,1.91E-01,97.24,33.474,0,27.380425,36.79758,-121.85672,142.097,206.094,0.00E+00
C5,120.937073,8.9429,8.9453,3.62E+04,3.62E+04,33.9638,33.9495,142,1026.9663,2.10E-01,97.475,33.547,0,27.453806,36.79758,-121.85672,143.105,207.556,0.00E+00
C5,120.937089,8.9253,8.9265,3.62E+04,3.61E+04,33.9669,33.9523,143,1026.9762,2.06E-01,96.062,33.049,0,28.315564,36.79758,-121.85672,144.113,209.018,0.00E+00
C5,120.937116,8.9176,8.9195,3.62E+04,3.61E+04,33.9677,33.9533,144,1026.9827,2.23E-01,94.514,32.511,0,28.513506,36.79758,-121.85672,145.121,210.48,0.00E+00
C5,120.937143,8.9147,8.9146,3.61E+04,3.61E+04,33.9677,33.9534,145,1026.9876,1.90E-01,94.151,32.384,0,28.743696,36.79758,-121.85672,146.129,211.943,0.00E+00
C5,120.937166,8.9138,8.9129,3.61E+04,3.61E+04,33.9674,33.9534,146,1026.9921,1.87E-01,94.024,32.34,0,28.298901,36.79758,-121.85672,147.137,213.405,0.00E+00
C5,120.937182,8.9139,8.9131,3.61E+04,3.61E+04,33.9671,33.9531,147,1026.9964,2.02E-01,94.111,32.37,0,28.303446,36.79758,-121.85672,148.146,214.867,0.00E+00
C5,120.937208,8.9151,8.9146,3.61E+04,3.61E+04,33.967,33.9528,148,1027.0007,1.89E-01,94.008,32.335,0,28.945359,36.79758,-121.85672,149.154,216.329,0.00E+00
C5,120.937233,8.9137,8.9125,3.61E+04,3.61E+04,33.9669,33.9529,149,1027.0055,1.82E-01,94.259,32.42,0,28.508181,36.79758,-121.85672,150.162,217.791,0.00E+00
C5,120.93725,8.9135,8.9132,3.61E+04,3.61E+04,33.9668,33.9525,150,1027.01,1.95E-01,94.115,32.371,0,28.73546,36.79758,-121.85672,151.17,219.254,0.00E+00
C5,120.937282,8.9133,8.9127,3.61E+04,3.61E+04,33.9669,33.9525,151,1027.0147,1.65E-01,94.103,32.367,0,28.559192,36.79758,-121.85672,152.178,220.716,0.00E+00
C5,120.937302,8.9096,8.9087,3.61E+04,3.61E+04,33.9672,33.9533,152,1027.0201,1.95E-01,94.123,32.371,0,28.67108,36.79758,-121.85672,153.186,222.178,0.00E+00
C5,120.937322,8.9068,8.9069,3.61E+04,3.61E+04,33.9678,33.9533,153,1027.0257,2.05E-01,93.919,32.299,0,28.772871,36.79758,-121.85672,154.195,223.64,0.00E+00
C5,120.93734,8.9021,8.9014,3.61E+04,3.61E+04,33.9687,33.9544,154,1027.0317,1.77E-01,93.652,32.204,0,28.845704,36.79758,-121.85672,155.203,225.103,0.00E+00
C5,120.937374,8.8932,8.8929,3.61E+04,3.61E+04,33.9699,33.956,155,1027.0386,1.77E-01,92.61,31.839,0,29.379674,36.79758,-121.85672,156.211,226.565,0.00E+00
C5,120.937386,8.8835,8.8837,3.61E+04,3.61E+04,33.9721,33.9577,156,1027.0464,1.83E-01,92.893,31.93,0,28.711161,36.79758,-121.85672,157.219,228.027,0.00E+00
C5,120.937425,8.8805,8.8825,3.61E+04,3.61E+04,33.9721,33.9576,157,1027.0515,1.76E-01,91.317,31.386,0,29.940174,36.79758,-121.85672,158.227,229.489,0.00E+00
C5,120.937441,8.8213,8.821,3.61E+04,3.61E+04,33.9816,33.9685,158,1027.073,1.69E-01,91.569,31.434,0,28.931227,36.79758,-121.85672,159.236,230.952,0.00E+00
C5,120.937456,8.7967,8.8003,3.61E+04,3.61E+04,33.9865,33.9715,159,1027.0853,1.60E-01,91.041,31.236,0,28.631156,36.79758,-121.85672,160.244,232.414,0.00E+00
C5,120.937481,8.7936,8.7947,3.61E+04,3.60E+04,33.9864,33.9719,160,1027.0904,1.56E-01,88.622,30.404,0,29.119882,36.79758,-121.85672,161.252,233.876,0.00E+00
C5,120.937512,8.7903,8.7899,3.61E+04,3.60E+04,33.9864,33.9722,161,1027.0955,1.49E-01,87.92,30.161,0,29.19526,36.79758,-121.85672,162.26,235.338,0.00E+00
C5,120.937532,8.7862,8.7865,3.61E+04,3.60E+04,33.987,33.9726,162,1027.1011,1.53E-01,87.929,30.162,0,29.49266,36.79758,-121.85672,163.268,236.801,0.00E+00
C5,120.937546,8.7791,8.7792,3.61E+04,3.60E+04,33.9878,33.9734,163,1027.1075,1.55E-01,87.751,30.096,0,29.70463,36.79758,-121.85672,164.277,238.263,0.00E+00
C5,120.937582,8.7787,8.7779,3.61E+04,3.60E+04,33.9875,33.9733,164,1027.1119,1.55E-01,86.818,29.776,0,29.781694,36.79758,-121.85672,165.285,239.725,0.00E+00
C5,120.937603,8.7725,8.7715,3.60E+04,3.60E+04,33.9882,33.974,165,1027.118,1.45E-01,86.794,29.764,0,29.75907,36.79758,-121.85672,166.293,241.188,0.00E+00
C5,120.937621,8.7674,8.7663,3.60E+04,3.60E+04,33.9885,33.9744,166,1027.1237,1.56E-01,86.688,29.724,0,29.794809,36.79758,-121.85672,167.301,242.65,0.00E+00
C5,120.93764,8.7613,8.7636,3.60E+04,3.60E+04,33.9897,33.9746,167,1027.1302,1.56E-01,86.68,29.717,0,29.999182,36.79758,-121.85672,168.31,244.112,0.00E+00
C5,120.937672,8.7546,8.7539,3.60E+04,3.60E+04,33.99,33.9755,168,1027.136,1.62E-01,86.841,29.768,0,29.845989,36.79758,-121.85672,169.318,245.575,0.00E+00
C5,120.937695,8.7496,8.7487,3.60E+04,3.60E+04,33.9901,33.9759,169,1027.1414,1.51E-01,87.023,29.827,0,30.177547,36.79758,-121.85672,170.326,247.037,0.00E+00
C5,120.937712,8.7471,8.7464,3.60E+04,3.60E+04,33.9904,33.9762,170,1027.1467,1.59E-01,86.953,29.801,0,29.828403,36.79758,-121.85672,171.335,248.5,0.00E+00
C5,120.93774,8.7395,8.7371,3.60E+04,3.60E+04,33.9912,33.9772,171,1027.1531,2.15E-01,86.988,29.809,0,29.765201,36.79758,-121.85672,172.343,249.962,0.00E+00
C5,120.937759,8.7188,8.7213,3.60E+04,3.60E+04,33.9945,33.9797,172,1027.1636,1.61E-01,86.868,29.755,0,29.788637,36.79758,-121.85672,173.351,251.424,0.00E+00
C5,120.93778,8.7089,8.7077,3.60E+04,3.60E+04,33.9959,33.9818,173,1027.1708,1.51E-01,86.861,29.746,0,29.8654,36.79758,-121.85672,174.359,252.886,0.00E+00
C5,120.937813,8.7065,8.7095,3.60E+04,3.60E+04,33.9965,33.9812,174,1027.1762,1.78E-01,86.597,29.654,0,29.888802,36.79758,-121.85672,175.368,254.349,0.00E+00
C5,120.93783,8.6811,8.6813,3.60E+04,3.60E+04,34.0007,33.9862,175,1027.1881,1.45E-01,86.566,29.628,0,29.913407,36.79758,-121.85672,176.376,255.811,0.00E+00
C5,120.937843,8.6549,8.6542,3.60E+04,3.59E+04,34.0047,33.991,176,1027.2,1.53E-01,86.467,29.577,0,29.913273,36.79758,-121.85672,177.384,257.274,0.00E+00
C5,120.937866,8.6495,8.6505,3.60E+04,3.59E+04,34.0063,33.9919,177,1027.2067,1.49E-01,85.628,29.287,0,30.048497,36.79758,-121.85672,178.393,258.736,0.00E+00
C5,120.9379,8.6486,8.6362,3.60E+04,3.59E+04,34.0068,33.9955,178,1027.2118,1.39E-01,84.908,29.04,0,30.273147,36.79758,-121.85672,179.401,260.199,0.00E+00
C5,120.937912,8.6288,8.6284,3.59E+04,3.59E+04,34.0113,33.997,179,1027.2231,1.42E-01,85.242,29.142,0,30.285766,36.79758,-121.85672,180.409,261.661,0.00E+00
C5,120.937948,8.6258,8.6268,3.59E+04,3.59E+04,34.0115,33.9968,180,1027.2283,1.28E-01,83.714,28.618,0,30.61063,36.79758,-121.85672,181.417,263.123,0.00E+00
C5,120.937963,8.602,8.6011,3.59E+04,3.59E+04,34.0154,34.0014,181,1027.2397,1.24E-01,83.89,28.664,0,30.49023,36.79758,-121.85672,182.426,264.586,0.00E+00
C5,120.937978,8.6007,8.5999,3.59E+04,3.59E+04,34.0155,34.0013,182,1027.2445,1.19E-01,83.846,28.648,0,30.631417,36.79758,-121.85672,183.434,266.048,0.00E+00
C5,120.938001,8.5996,8.599,3.59E+04,3.59E+04,34.0155,34.001,183,1027.2493,1.16E-01,83.901,28.666,0,30.811116,36.79758,-121.85672,184.442,267.511,0.00E+00
C5,120.938028,8.5938,8.5943,3.59E+04,3.59E+04,34.0159,34.0014,184,1027.2551,1.11E-01,83.955,28.681,0,30.83621,36.79758,-121.85672,185.451,268.973,0.00E+00
C5,120.93805,8.5817,8.5824,3.59E+04,3.59E+04,34.0171,34.0026,185,1027.2625,1.17E-01,84.066,28.711,0,30.935507,36.79758,-121.85672,186.459,270.436,0.00E+00
C5,120.938088,8.569,8.5679,3.59E+04,3.59E+04,34.0173,34.0034,186,1027.2693,1.17E-01,85.559,29.213,0,30.869218,36.79758,-121.85672,187.467,271.898,0.00E+00
C5,120.938099,8.5649,8.5627,3.59E+04,3.59E+04,34.0178,34.0037,187,1027.2748,1.08E-01,85.963,29.348,0,30.89467,36.79758,-121.85672,188.476,273.361,0.00E+00
